rsprot packet-codec generation status
revisions 221-239; 215 packets emitted, 3 refused

--- emitted (prot, file, dir, layouts, revisions covered) ---
  rev235 in   worldentities/OpWorldEntity5Decoder.kt                       g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev235 in   worldentities/OpWorldEntityTDecoder.kt                       g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev235 out  camera/CamTargetV3Encoder.kt                                 when over a sealed type (is CamTargetV3.PlayerCamTarget): no discriminator field on the wire, so decoding would have to infer the arm
  rev235 out  clan/ClanChannelDeltaEncoder.kt                              when over a sealed type (is ClanChannelDelta.AddUserEvent): no discriminator field on the wire, so decoding would have to infer the arm
  rev235 out  clan/ClanChannelFullEncoder.kt                               when over a sealed type (is ClanChannelFull.JoinUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev235 out  clan/ClanSettingsDeltaEncoder.kt                             when over a sealed type (is ClanSettingsDelta.SetClanOwnerUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev235 out  clan/ClanSettingsFullEncoder.kt                              when over a sealed type (is ClanSettingsFull.JoinUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev235 out  clan/MessageClanChannelEncoder.kt                            unmodeled call: provide(...)
  rev235 out  clan/MessageClanChannelSystemEncoder.kt                      unmodeled call: provide(...)
  rev235 out  clan/VarClanEncoder.kt                                       when over a sealed type (is VarClan.VarClanIntData): no discriminator field on the wire, so decoding would have to infer the arm
  rev235 out  friendchat/MessageFriendChannelEncoder.kt                    unmodeled call: provide(...)
  rev235 out  friendchat/UpdateFriendChatChannelFullV2Encoder.kt           when over a sealed type (is UpdateFriendChatChannelFullV2.JoinUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev235 out  friendchat/UpdateFriendChatChannelSingleUserEncoder.kt       internal error: SyntaxError: trailing tokens: [('ident', 'is'), ('ident', 'UpdateFriendChatChannelSingleUser'), ('op', '.'), ('ident', 'AddedFriendChatUser')]
  rev235 out  inv/UpdateInvFullEncoder.kt                                  unmodeled member access: .NULL
  rev235 out  inv/UpdateInvPartialEncoder.kt                               unmodeled call: getSlot(...)
  rev235 out  map/RebuildNormalEncoder.kt                                  bare 'intKey' has no wire value
  rev235 out  misc/client/HintArrowEncoder.kt                              when over a sealed type (is HintArrow.NpcHintArrow): no discriminator field on the wire, so decoding would have to infer the arm
  rev235 out  misc/client/HiscoreReplyEncoder.kt                           when over a sealed type (is HiscoreReply.FailedHiscoreReply): no discriminator field on the wire, so decoding would have to infer the arm
  rev235 out  misc/client/ReflectionCheckerEncoder.kt                      when over a sealed type (is ReflectionChecker.GetFieldValue): no discriminator field on the wire, so decoding would have to infer the arm
  rev235 out  misc/client/UpdateUid192Encoder.kt                           unmapped wire function: pdata
  rev235 out  misc/player/RunClientScriptEncoder.kt                        unmodeled member access: .size
  rev235 out  misc/player/SetPlayerOpEncoder.kt                            pjstr writes a computed expression `(m->op != NULL ? m->op : "null")`, which has no field to decode back into
  rev235 out  misc/player/UpdateStockMarketSlotEncoder.kt                  unrecognized buffer call: buffer.skipWrite(18)
  rev235 out  misc/player/UpdateTradingPostEncoder.kt                      when over a sealed type (is UpdateTradingPost.SetTradingPostOfferList): no discriminator field on the wire, so decoding would have to infer the arm
  rev235 out  npcinfo/NpcInfoLargeV5Encoder.kt                             stateful info stream -- see EXCLUDE_CLASSES
  rev235 out  npcinfo/NpcInfoSmallV5Encoder.kt                             stateful info stream -- see EXCLUDE_CLASSES
  rev235 out  playerinfo/PlayerInfoEncoder.kt                              stateful info stream -- see EXCLUDE_CLASSES
  rev235 out  social/MessagePrivateEchoEncoder.kt                          unmodeled call: provide(...)
  rev235 out  social/MessagePrivateEncoder.kt                              unmodeled call: provide(...)
  rev235 out  social/UpdateFriendListEncoder.kt                            internal error: SyntaxError: trailing tokens: [('ident', 'is'), ('ident', 'UpdateFriendList'), ('op', '.'), ('ident', 'OnlineFriend')]
  rev235 out  social/UpdateIgnoreListEncoder.kt                            when over a sealed type (is UpdateIgnoreList.AddedIgnoredEntry): no discriminator field on the wire, so decoding would have to infer the arm
  rev235 out  specific/NpcSpotAnimSpecificEncoder.kt                       p4Alt1 writes a computed expression `((m->height << 16) | m->delay)`, which has no field to decode back into
  rev235 out  specific/PlayerSpotAnimSpecificEncoder.kt                    p4Alt1 writes a computed expression `((m->height << 16) | m->delay)`, which has no field to decode back into
  rev236 in   buttons/IfScriptTriggerDecoder.kt                            unrecognized buffer call: buffer.buffer.readerIndex(buffer.buffer.writerIndex())
  rev236 in   clan/AffinedClanSettingsSetMutedFromChannelDecoder.kt        g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   events/EventAppletFocusDecoder.kt                            g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   events/EventKeyboardDecoder.kt                               unmodeled call: readableBytes(...)
  rev236 in   events/EventMouseMoveDecoder.kt                              buffer expression not understood: while (buffer.isReadable) {
            var packed = buffer.
  rev236 in   events/EventNativeMouseMoveDecoder.kt                        buffer expression not understood: while (buffer.isReadable) {
            var packed = buffer.
  rev236 in   friendchat/FriendChatJoinLeaveDecoder.kt                     unparseable val name: unexpected token None
  rev236 in   locs/OpLoc1Decoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   locs/OpLoc2Decoder.kt                                        g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   locs/OpLoc3Decoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   locs/OpLoc4Decoder.kt                                        g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   locs/OpLoc5Decoder.kt                                        g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   locs/OpLocTDecoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   messaging/MessagePrivateDecoder.kt                           unmodeled call: provide(...)
  rev236 in   messaging/MessagePublicDecoder.kt                            unparseable val patternArray: unexpected token None
  rev236 in   misc/client/ReflectionCheckReplyDecoder.kt                   unrecognized buffer call: buffer.buffer.readerIndex(buffer.buffer.writerIndex())
  rev236 in   misc/user/ClickWorldMapDecoder.kt                            unmodeled call: CoordGrid(...)
  rev236 in   misc/user/SendSnapshotDecoder.kt                             g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   npcs/OpNpc1Decoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   npcs/OpNpc2Decoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   npcs/OpNpc3Decoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   npcs/OpNpc4Decoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   npcs/OpNpc5Decoder.kt                                        g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   npcs/OpNpcTDecoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   objs/OpObj1Decoder.kt                                        g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   objs/OpObj2Decoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   objs/OpObj3Decoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   objs/OpObj4Decoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   objs/OpObj5Decoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   objs/OpObjTDecoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   players/OpPlayer1Decoder.kt                                  g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   players/OpPlayer2Decoder.kt                                  g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   players/OpPlayer3Decoder.kt                                  g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   players/OpPlayer4Decoder.kt                                  g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   players/OpPlayer5Decoder.kt                                  g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   players/OpPlayer6Decoder.kt                                  g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   players/OpPlayer7Decoder.kt                                  g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   players/OpPlayer8Decoder.kt                                  g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   players/OpPlayerTDecoder.kt                                  g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   worldentities/OpWorldEntity1Decoder.kt                       g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   worldentities/OpWorldEntity2Decoder.kt                       g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   worldentities/OpWorldEntity3Decoder.kt                       g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   worldentities/OpWorldEntity4Decoder.kt                       g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   worldentities/OpWorldEntity5Decoder.kt                       g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 in   worldentities/OpWorldEntityTDecoder.kt                       g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev236 out  camera/CamTargetV3Encoder.kt                                 when over a sealed type (is CamTargetV3.PlayerCamTarget): no discriminator field on the wire, so decoding would have to infer the arm
  rev236 out  clan/ClanChannelDeltaEncoder.kt                              when over a sealed type (is ClanChannelDelta.AddUserEvent): no discriminator field on the wire, so decoding would have to infer the arm
  rev236 out  clan/ClanChannelFullEncoder.kt                               when over a sealed type (is ClanChannelFull.JoinUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev236 out  clan/ClanSettingsDeltaEncoder.kt                             when over a sealed type (is ClanSettingsDelta.SetClanOwnerUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev236 out  clan/ClanSettingsFullEncoder.kt                              when over a sealed type (is ClanSettingsFull.JoinUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev236 out  clan/MessageClanChannelEncoder.kt                            unmodeled call: provide(...)
  rev236 out  clan/MessageClanChannelSystemEncoder.kt                      unmodeled call: provide(...)
  rev236 out  clan/VarClanEncoder.kt                                       when over a sealed type (is VarClan.VarClanIntData): no discriminator field on the wire, so decoding would have to infer the arm
  rev236 out  friendchat/MessageFriendChannelEncoder.kt                    unmodeled call: provide(...)
  rev236 out  friendchat/UpdateFriendChatChannelFullV2Encoder.kt           when over a sealed type (is UpdateFriendChatChannelFullV2.JoinUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev236 out  friendchat/UpdateFriendChatChannelSingleUserEncoder.kt       internal error: SyntaxError: trailing tokens: [('ident', 'is'), ('ident', 'UpdateFriendChatChannelSingleUser'), ('op', '.'), ('ident', 'AddedFriendChatUser')]
  rev236 out  inv/UpdateInvFullEncoder.kt                                  unmodeled member access: .NULL
  rev236 out  inv/UpdateInvPartialEncoder.kt                               unmodeled call: getSlot(...)
  rev236 out  map/RebuildNormalEncoder.kt                                  bare 'intKey' has no wire value
  rev236 out  misc/client/HintArrowEncoder.kt                              when over a sealed type (is HintArrow.NpcHintArrow): no discriminator field on the wire, so decoding would have to infer the arm
  rev236 out  misc/client/HiscoreReplyEncoder.kt                           when over a sealed type (is HiscoreReply.FailedHiscoreReply): no discriminator field on the wire, so decoding would have to infer the arm
  rev236 out  misc/client/ReflectionCheckerEncoder.kt                      when over a sealed type (is ReflectionChecker.GetFieldValue): no discriminator field on the wire, so decoding would have to infer the arm
  rev236 out  misc/client/UpdateRebootTimerV2Encoder.kt                    when over a sealed type (is UpdateRebootTimerV2.SetUpdateMessage): no discriminator field on the wire, so decoding would have to infer the arm
  rev236 out  misc/client/UpdateUid192Encoder.kt                           unmapped wire function: pdata
  rev236 out  misc/player/RunClientScriptEncoder.kt                        unmodeled member access: .size
  rev236 out  misc/player/SetPlayerOpEncoder.kt                            pjstr writes a computed expression `(m->op != NULL ? m->op : "null")`, which has no field to decode back into
  rev236 out  misc/player/UpdateStockMarketSlotEncoder.kt                  unrecognized buffer call: buffer.skipWrite(18)
  rev236 out  misc/player/UpdateTradingPostEncoder.kt                      when over a sealed type (is UpdateTradingPost.SetTradingPostOfferList): no discriminator field on the wire, so decoding would have to infer the arm
  rev236 out  npcinfo/NpcInfoLargeV5Encoder.kt                             stateful info stream -- see EXCLUDE_CLASSES
  rev236 out  npcinfo/NpcInfoSmallV5Encoder.kt                             stateful info stream -- see EXCLUDE_CLASSES
  rev236 out  playerinfo/PlayerInfoEncoder.kt                              stateful info stream -- see EXCLUDE_CLASSES
  rev236 out  social/MessagePrivateEchoEncoder.kt                          unmodeled call: provide(...)
  rev236 out  social/MessagePrivateEncoder.kt                              unmodeled call: provide(...)
  rev236 out  social/UpdateFriendListEncoder.kt                            internal error: SyntaxError: trailing tokens: [('ident', 'is'), ('ident', 'UpdateFriendList'), ('op', '.'), ('ident', 'OnlineFriend')]
  rev236 out  social/UpdateIgnoreListEncoder.kt                            when over a sealed type (is UpdateIgnoreList.AddedIgnoredEntry): no discriminator field on the wire, so decoding would have to infer the arm
  rev236 out  specific/NpcSpotAnimSpecificEncoder.kt                       p4Alt3 writes a computed expression `((m->height << 16) | m->delay)`, which has no field to decode back into
  rev236 out  specific/PlayerSpotAnimSpecificEncoder.kt                    p4Alt1 writes a computed expression `((m->height << 16) | m->delay)`, which has no field to decode back into
  rev237 in   buttons/IfScriptTriggerDecoder.kt                            unrecognized buffer call: buffer.buffer.readerIndex(buffer.buffer.writerIndex())
  rev237 in   clan/AffinedClanSettingsSetMutedFromChannelDecoder.kt        g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   events/EventAppletFocusDecoder.kt                            g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   events/EventKeyboardDecoder.kt                               unmodeled call: readableBytes(...)
  rev237 in   events/EventMouseMoveDecoder.kt                              buffer expression not understood: while (buffer.isReadable) {
            var packed = buffer.
  rev237 in   events/EventNativeMouseMoveDecoder.kt                        buffer expression not understood: while (buffer.isReadable) {
            var packed = buffer.
  rev237 in   friendchat/FriendChatJoinLeaveDecoder.kt                     unparseable val name: unexpected token None
  rev237 in   locs/OpLoc1V1Decoder.kt                                      g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   locs/OpLoc1V2Decoder.kt                                      g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   locs/OpLoc2V1Decoder.kt                                      g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   locs/OpLoc2V2Decoder.kt                                      g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   locs/OpLoc3V1Decoder.kt                                      g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   locs/OpLoc3V2Decoder.kt                                      g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   locs/OpLoc4V1Decoder.kt                                      g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   locs/OpLoc4V2Decoder.kt                                      g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   locs/OpLoc5V1Decoder.kt                                      g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   locs/OpLoc5V2Decoder.kt                                      g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   locs/OpLocTDecoder.kt                                        g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   messaging/MessagePrivateDecoder.kt                           unmodeled call: provide(...)
  rev237 in   messaging/MessagePublicDecoder.kt                            unparseable val patternArray: unexpected token None
  rev237 in   misc/client/ReflectionCheckReplyDecoder.kt                   unrecognized buffer call: buffer.buffer.readerIndex(buffer.buffer.writerIndex())
  rev237 in   misc/user/ClickWorldMapDecoder.kt                            unmodeled call: CoordGrid(...)
  rev237 in   misc/user/SendSnapshotDecoder.kt                             g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   npcs/OpNpc1V1Decoder.kt                                      g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   npcs/OpNpc1V2Decoder.kt                                      g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   npcs/OpNpc2V1Decoder.kt                                      g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   npcs/OpNpc2V2Decoder.kt                                      g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   npcs/OpNpc3V1Decoder.kt                                      g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   npcs/OpNpc3V2Decoder.kt                                      g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   npcs/OpNpc4V1Decoder.kt                                      g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   npcs/OpNpc4V2Decoder.kt                                      g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   npcs/OpNpc5V1Decoder.kt                                      g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   npcs/OpNpc5V2Decoder.kt                                      g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   npcs/OpNpcTDecoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   objs/OpObj1V1Decoder.kt                                      g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   objs/OpObj1V2Decoder.kt                                      g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   objs/OpObj2V1Decoder.kt                                      g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   objs/OpObj2V2Decoder.kt                                      g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   objs/OpObj3V1Decoder.kt                                      g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   objs/OpObj3V2Decoder.kt                                      g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   objs/OpObj4V1Decoder.kt                                      g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   objs/OpObj4V2Decoder.kt                                      g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   objs/OpObj5V1Decoder.kt                                      g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   objs/OpObj5V2Decoder.kt                                      g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   objs/OpObjTDecoder.kt                                        g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   players/OpPlayer1Decoder.kt                                  g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   players/OpPlayer2Decoder.kt                                  g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   players/OpPlayer3Decoder.kt                                  g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   players/OpPlayer4Decoder.kt                                  g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   players/OpPlayer5Decoder.kt                                  g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   players/OpPlayer6Decoder.kt                                  g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   players/OpPlayer7Decoder.kt                                  g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   players/OpPlayer8Decoder.kt                                  g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   players/OpPlayerTDecoder.kt                                  g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   worldentities/OpWorldEntity1Decoder.kt                       g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   worldentities/OpWorldEntity2Decoder.kt                       g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   worldentities/OpWorldEntity3Decoder.kt                       g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   worldentities/OpWorldEntity4Decoder.kt                       g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   worldentities/OpWorldEntity5Decoder.kt                       g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 in   worldentities/OpWorldEntityTDecoder.kt                       g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev237 out  camera/CamTargetV3Encoder.kt                                 when over a sealed type (is CamTargetV3.PlayerCamTarget): no discriminator field on the wire, so decoding would have to infer the arm
  rev237 out  clan/ClanChannelDeltaEncoder.kt                              when over a sealed type (is ClanChannelDelta.AddUserEvent): no discriminator field on the wire, so decoding would have to infer the arm
  rev237 out  clan/ClanChannelFullEncoder.kt                               when over a sealed type (is ClanChannelFull.JoinUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev237 out  clan/ClanSettingsDeltaEncoder.kt                             when over a sealed type (is ClanSettingsDelta.SetClanOwnerUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev237 out  clan/ClanSettingsFullEncoder.kt                              when over a sealed type (is ClanSettingsFull.JoinUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev237 out  clan/MessageClanChannelEncoder.kt                            unmodeled call: provide(...)
  rev237 out  clan/MessageClanChannelSystemEncoder.kt                      unmodeled call: provide(...)
  rev237 out  clan/VarClanEncoder.kt                                       when over a sealed type (is VarClan.VarClanIntData): no discriminator field on the wire, so decoding would have to infer the arm
  rev237 out  friendchat/MessageFriendChannelEncoder.kt                    unmodeled call: provide(...)
  rev237 out  friendchat/UpdateFriendChatChannelFullV2Encoder.kt           when over a sealed type (is UpdateFriendChatChannelFullV2.JoinUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev237 out  friendchat/UpdateFriendChatChannelSingleUserEncoder.kt       internal error: SyntaxError: trailing tokens: [('ident', 'is'), ('ident', 'UpdateFriendChatChannelSingleUser'), ('op', '.'), ('ident', 'AddedFriendChatUser')]
  rev237 out  inv/UpdateInvFullEncoder.kt                                  unmodeled member access: .NULL
  rev237 out  inv/UpdateInvPartialEncoder.kt                               unmodeled call: getSlot(...)
  rev237 out  map/RebuildNormalV1Encoder.kt                                bare 'intKey' has no wire value
  rev237 out  misc/client/HintArrowEncoder.kt                              when over a sealed type (is HintArrow.NpcHintArrow): no discriminator field on the wire, so decoding would have to infer the arm
  rev237 out  misc/client/HiscoreReplyEncoder.kt                           when over a sealed type (is HiscoreReply.FailedHiscoreReply): no discriminator field on the wire, so decoding would have to infer the arm
  rev237 out  misc/client/ReflectionCheckerEncoder.kt                      when over a sealed type (is ReflectionChecker.GetFieldValue): no discriminator field on the wire, so decoding would have to infer the arm
  rev237 out  misc/client/UpdateRebootTimerV2Encoder.kt                    when over a sealed type (is UpdateRebootTimerV2.SetUpdateMessage): no discriminator field on the wire, so decoding would have to infer the arm
  rev237 out  misc/client/UpdateUid192Encoder.kt                           unmapped wire function: pdata
  rev237 out  misc/player/RunClientScriptEncoder.kt                        unmodeled member access: .size
  rev237 out  misc/player/SetPlayerOpEncoder.kt                            pjstr writes a computed expression `(m->op != NULL ? m->op : "null")`, which has no field to decode back into
  rev237 out  misc/player/UpdateStockMarketSlotEncoder.kt                  unrecognized buffer call: buffer.skipWrite(18)
  rev237 out  misc/player/UpdateTradingPostEncoder.kt                      when over a sealed type (is UpdateTradingPost.SetTradingPostOfferList): no discriminator field on the wire, so decoding would have to infer the arm
  rev237 out  npcinfo/NpcInfoLargeV5Encoder.kt                             stateful info stream -- see EXCLUDE_CLASSES
  rev237 out  npcinfo/NpcInfoSmallV5Encoder.kt                             stateful info stream -- see EXCLUDE_CLASSES
  rev237 out  playerinfo/PlayerInfoEncoder.kt                              stateful info stream -- see EXCLUDE_CLASSES
  rev237 out  social/MessagePrivateEchoEncoder.kt                          unmodeled call: provide(...)
  rev237 out  social/MessagePrivateEncoder.kt                              unmodeled call: provide(...)
  rev237 out  social/UpdateFriendListEncoder.kt                            internal error: SyntaxError: trailing tokens: [('ident', 'is'), ('ident', 'UpdateFriendList'), ('op', '.'), ('ident', 'OnlineFriend')]
  rev237 out  social/UpdateIgnoreListEncoder.kt                            when over a sealed type (is UpdateIgnoreList.AddedIgnoredEntry): no discriminator field on the wire, so decoding would have to infer the arm
  rev237 out  specific/NpcSpotAnimSpecificEncoder.kt                       p4Alt1 writes a computed expression `((m->height << 16) | m->delay)`, which has no field to decode back into
  rev237 out  specific/PlayerSpotAnimSpecificEncoder.kt                    p4Alt1 writes a computed expression `((m->height << 16) | m->delay)`, which has no field to decode back into
  rev238 in   buttons/IfScriptTriggerDecoder.kt                            unrecognized buffer call: buffer.buffer.readerIndex(buffer.buffer.writerIndex())
  rev238 in   clan/AffinedClanSettingsSetMutedFromChannelDecoder.kt        g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev238 in   events/EventAppletFocusDecoder.kt                            g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev238 in   events/EventKeyboardDecoder.kt                               unmodeled call: readableBytes(...)
  rev238 in   events/EventMouseMoveDecoder.kt                              buffer expression not understood: while (buffer.isReadable) {
            var packed = buffer.
  rev238 in   events/EventNativeMouseMoveDecoder.kt                        buffer expression not understood: while (buffer.isReadable) {
            var packed = buffer.
  rev238 in   friendchat/FriendChatJoinLeaveDecoder.kt                     unparseable val name: unexpected token None
  rev238 in   locs/OpLoc1V2Decoder.kt                                      g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev238 in   locs/OpLoc2V2Decoder.kt                                      g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev238 in   locs/OpLoc3V2Decoder.kt                                      g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev238 in   locs/OpLoc4V2Decoder.kt                                      g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev238 in   locs/OpLoc5V2Decoder.kt                                      g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev238 in   locs/OpLocTDecoder.kt                                        g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev238 in   messaging/MessagePrivateDecoder.kt                           unmodeled call: provide(...)
  rev238 in   messaging/MessagePublicDecoder.kt                            unparseable val patternArray: unexpected token None
  rev238 in   misc/client/ReflectionCheckReplyDecoder.kt                   unrecognized buffer call: buffer.buffer.readerIndex(buffer.buffer.writerIndex())
  rev238 in   misc/user/ClickWorldMapDecoder.kt                            unmodeled call: CoordGrid(...)
  rev238 in   misc/user/SendSnapshotDecoder.kt                             g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
