source,line,exclusive_seconds,exclusive_percent
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1009,0.003904,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,1406,0.003904,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,12759,0.003904,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,438,0.003904,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\shade.h,32,0.003904,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,986,0.003904,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1349,0.003904,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2573,0.003904,0.006514
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1230,0.003904,0.006514
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,985,0.003903,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,2412,0.003903,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,821,0.003903,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_polygon.c,59,0.003903,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,793,0.003903,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,184,0.003903,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2373,0.003903,0.006512
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,147,0.003903,0.006512
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,76,0.003902,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,1062,0.003902,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,7596,0.003902,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1024,0.003902,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,591,0.003902,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,914,0.003902,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,555,0.003902,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.texopaque.branching.lerp8_v3.u.c,187,0.003902,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,203,0.003902,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2078,0.003902,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2359,0.003902,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,399,0.003901,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,6102,0.003901,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,7500,0.003901,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,444,0.003901,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,160,0.003901,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,1083,0.003901,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1554,0.003901,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,2272,0.003901,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,1196,0.003901,0.006509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,453,0.003900,0.006507
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection.u.c,543,0.003900,0.006507
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,768,0.003900,0.006507
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2002,0.003900,0.006507
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2388,0.003900,0.006507
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,91,0.003900,0.006507
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\contour_ground.c,357,0.003900,0.006507
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,941,0.003899,0.006505
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,333,0.003899,0.006505
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2827,0.003899,0.006505
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,963,0.003899,0.006505
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,138,0.003899,0.006505
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,339,0.003899,0.006505
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\occluder_buildmap.c,22,0.003899,0.006505
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection.u.c,351,0.003898,0.006504
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.textrans.branching.lerp8_v3.u.c,218,0.003897,0.006502
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1583,0.003897,0.006502
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1743,0.003897,0.006502
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,402,0.003896,0.006500
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,787,0.003896,0.006500
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,132,0.003896,0.006500
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,913,0.003896,0.006500
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,152,0.003896,0.006500
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2732,0.003895,0.006499
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,57,0.003895,0.006499
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,77,0.003895,0.006499
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,923,0.003895,0.006499
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,3102,0.003895,0.006499
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4205,0.003895,0.006499
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1012,0.003895,0.006499
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw.c,708,0.003894,0.006497
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1005,0.003894,0.006497
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,943,0.003894,0.006497
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,413,0.003894,0.006497
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.h,307,0.003892,0.006494
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,393,0.003892,0.006494
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4395,0.003892,0.006494
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,1058,0.003886,0.006484
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\clamp.h,10,0.003882,0.006477
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,676,0.003870,0.006457
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,35,0.003851,0.006425
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2731,0.002947,0.004917
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,217,0.002940,0.004905
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2030,0.002939,0.004904
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\filelist.c,113,0.002938,0.004902
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_clientscript_table_load.c,126,0.002938,0.004902
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2824,0.002937,0.004900
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,1281,0.002936,0.004899
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1293,0.002936,0.004899
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8853,0.002934,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,1735,0.002934,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,211,0.002934,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,111,0.002934,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2382,0.002934,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4426,0.002933,0.004894
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1996,0.002933,0.004894
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,1893,0.002933,0.004894
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2378,0.002933,0.004894
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,229,0.002933,0.004894
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_host.c,155,0.002933,0.004894
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,2332,0.002932,0.004892
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\collision_map.c,279,0.002932,0.004892
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2717,0.002932,0.004892
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_flat.u.c,311,0.002932,0.004892
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,129,0.002932,0.004892
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\minimap.c,840,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,406,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,11089,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11665,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5_rscache.c,36,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1040,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2572,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2758,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2831,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1332,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,213,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_npc.c,1215,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_npc.c,1112,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\toridraw_animation_from_rscache.c,30,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,320,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_build.c,52,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\sharelight_map.c,135,0.002931,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,703,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,407,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,6261,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1017,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1029,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2645,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1388,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1395,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,155,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,805,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,326,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_npc.c,1494,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,147,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,727,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,579,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2441,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,665,0.002930,0.004889
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,155,0.002930,0.004889
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_worldmap.c,737,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,14910,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\scene_occluders.c,317,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\scene_occluders.c,429,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,1112,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,6985,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,443,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32gdi.c,562,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2703,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2770,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2614,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,752,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,825,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5174,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5151,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5525,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,8068,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,779,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,800,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,118,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\filelist.c,131,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1413,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1383,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_npc.c,1070,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1017,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,508,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\shademap.c,17,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,651,0.002929,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\packetbuffer.c,68,0.002928,0.004885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,956,0.002928,0.004885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2677,0.002928,0.004885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,1750,0.002928,0.004885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,1367,0.002928,0.004885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32_timing.c,68,0.002928,0.004885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,706,0.002928,0.004885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,387,0.002928,0.004885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,722,0.002928,0.004885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,502,0.002927,0.004884
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,1688,0.002927,0.004884
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs239\osrs239_entity_info.c,520,0.002927,0.004884
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5996,0.002927,0.004884
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,665,0.002927,0.004884
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,563,0.002927,0.004884
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,159,0.002927,0.004884
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,48,0.002926,0.004882
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,641,0.002926,0.004882
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,32,0.002926,0.004882
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,1353,0.002926,0.004882
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,1023,0.002926,0.004882
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\varc\varc_manager.c,118,0.002926,0.004882
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,9041,0.002926,0.004882
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,277,0.002926,0.004882
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,97,0.002926,0.004882
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1147,0.002926,0.004882
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\clientscript.c,67,0.002926,0.004882
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1205,0.002926,0.004882
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4423,0.002926,0.004882
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,447,0.002926,0.004882
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,7196,0.002925,0.004880
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,772,0.002925,0.004880
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,2191,0.002925,0.004880
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,834,0.002925,0.004880
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\input\torirs_input.c,156,0.002925,0.004880
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1229,0.002925,0.004880
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,2267,0.002924,0.004879
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,254,0.002924,0.004879
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1380,0.002924,0.004879
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_sprite_load.c,71,0.002924,0.004879
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,180,0.002924,0.004879
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3887,0.002924,0.004879
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1236,0.002924,0.004879
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8783,0.002923,0.004877
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,21191,0.002923,0.004877
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,109,0.002923,0.004877
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,164,0.002923,0.004877
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,989,0.002923,0.004877
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,166,0.002923,0.004877
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,1078,0.002923,0.004877
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,1104,0.002923,0.004877
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,169,0.002922,0.004875
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\asyncio.h,427,0.002921,0.004874
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2742,0.002921,0.004874
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\filelist.c,244,0.002921,0.004874
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,3078,0.002920,0.004872
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,26117,0.002920,0.004872
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,294,0.002919,0.004870
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_interact.c,1228,0.002916,0.004865
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.texopaque.branching.lerp8_v3.u.c,185,0.001996,0.003330
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3203,0.001994,0.003327
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\shared_tables.h,108,0.001987,0.003315
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,91,0.001977,0.003299
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,52,0.001976,0.003297
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_sprite.c,504,0.001975,0.003295
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,873,0.001975,0.003295
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,1600,0.001973,0.003292
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\varc\varc_manager.c,128,0.001968,0.003284
