source,line,exclusive_seconds,exclusive_percent
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2358,0.003902,0.006521
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4520,0.003902,0.006521
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,6720,0.003901,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11920,0.003901,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_i.h,339,0.003901,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,955,0.003901,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.textrans.branching.lerp8_v3.u.c,68,0.003901,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,2677,0.003901,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,170,0.003901,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,182,0.003901,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,220,0.003901,0.006520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,12092,0.003900,0.006518
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,330,0.003900,0.006518
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,86,0.003900,0.006518
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,171,0.003900,0.006518
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,121,0.003900,0.006518
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,447,0.003900,0.006518
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1743,0.003900,0.006518
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,229,0.003900,0.006518
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw.c,697,0.003899,0.006516
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,36,0.003899,0.006516
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,801,0.003899,0.006516
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,143,0.003899,0.006516
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,2306,0.003899,0.006516
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,2723,0.003899,0.006516
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,166,0.003899,0.006516
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,1062,0.003898,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1090,0.003898,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,314,0.003898,0.006515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,741,0.003897,0.006513
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,835,0.003897,0.006513
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1962,0.003897,0.006513
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,149,0.003897,0.006513
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs239\osrs239_entity_info.c,511,0.003896,0.006511
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,1391,0.003896,0.006511
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.h,303,0.003896,0.006511
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,32,0.003895,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,961,0.003895,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,176,0.003895,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,80,0.003895,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,1078,0.003895,0.006510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1005,0.003893,0.006506
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.textrans.branching.lerp8_v3.u.c,70,0.003892,0.006505
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,1375,0.003892,0.006505
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,610,0.003891,0.006503
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,1406,0.003891,0.006503
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,2740,0.003891,0.006503
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1024,0.003890,0.006501
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,1104,0.003890,0.006501
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,353,0.003886,0.006494
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,27002,0.003883,0.006489
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,186,0.003882,0.006488
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,163,0.003852,0.006438
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,121,0.003845,0.006426
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,91,0.002993,0.005002
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_cullspan.u.c,267,0.002953,0.004935
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_model_load.c,44,0.002952,0.004934
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.h,802,0.002943,0.004918
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,10731,0.002941,0.004915
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\maps.c,72,0.002940,0.004913
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2420,0.002939,0.004912
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\filelist.c,149,0.002938,0.004910
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,1913,0.002938,0.004910
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,430,0.002937,0.004908
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,437,0.002937,0.004908
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,2441,0.002936,0.004907
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2962,0.002936,0.004907
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,364,0.002935,0.004905
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,766,0.002935,0.004905
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,1883,0.002935,0.004905
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\task_world_load.c,363,0.002934,0.004903
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,230,0.002934,0.004903
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,2659,0.002933,0.004902
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1369,0.002932,0.004900
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\archive.c,171,0.002932,0.004900
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_npc.c,1445,0.002932,0.004900
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,647,0.002932,0.004900
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,26522,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\collision_map.c,90,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,747,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,249,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,107,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,99,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,57,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,423,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varbit_load.c,225,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,587,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,29,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2731,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,217,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,463,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\minimap.c,18,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,119,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,292,0.002931,0.004898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,12687,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,7099,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,152,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2745,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2654,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,560,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1384,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,6375,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,8391,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,182,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,27,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,776,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\archive.c,239,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,494,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\asyncio.h,173,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,706,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,843,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,342,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1458,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1769,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2170,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2885,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,78,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,174,0.002930,0.004897
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,14847,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,1714,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5_rscache.c,19,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1045,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,731,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,89,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,233,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1804,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,131,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\dat2_buildcache.c,1583,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_exec_entity_info.c,1590,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,833,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,412,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,305,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2573,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_decode_tile.c,619,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\contour_ground_queue.u.c,52,0.002929,0.004895
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,7109,0.002928,0.004893
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,1888,0.002928,0.004893
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2606,0.002928,0.004893
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1526,0.002928,0.004893
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,585,0.002928,0.004893
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,215,0.002928,0.004893
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,147,0.002928,0.004893
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,918,0.002927,0.004892
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,21,0.002927,0.004892
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2747,0.002927,0.004892
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,303,0.002927,0.004892
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,334,0.002927,0.004892
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,202,0.002927,0.004892
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,1312,0.002927,0.004892
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,451,0.002927,0.004892
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_worldmap.c,703,0.002926,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,331,0.002926,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11909,0.002926,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,793,0.002926,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,70,0.002926,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,141,0.002926,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,258,0.002926,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2442,0.002926,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,645,0.002926,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,220,0.002926,0.004890
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1212,0.002926,0.004890
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4599,0.002925,0.004888
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,323,0.002925,0.004888
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1943,0.002925,0.004888
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\main.c,1088,0.002925,0.004888
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6214,0.002925,0.004888
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_gameproto_exec.c,399,0.002925,0.004888
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,22,0.002925,0.004888
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,779,0.002925,0.004888
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,969,0.002925,0.004888
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4527,0.002925,0.004888
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\overlaymap.c,13,0.002925,0.004888
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,115,0.002924,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1054,0.002924,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32_timing.c,168,0.002924,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,825,0.002924,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1973,0.002924,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1885,0.002924,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,573,0.002924,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,166,0.002924,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_gameproto_exec.c,146,0.002924,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,575,0.002924,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1741,0.002924,0.004887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2603,0.002923,0.004885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2610,0.002923,0.004885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2500,0.002923,0.004885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,8916,0.002923,0.004885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,7492,0.002923,0.004885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1407,0.002923,0.004885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5_rscache.c,44,0.002922,0.004883
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,244,0.002922,0.004883
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,1021,0.002922,0.004883
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_audio.c,1342,0.002922,0.004883
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\varc\varc_manager.c,118,0.002922,0.004883
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5174,0.002921,0.004882
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,10428,0.002920,0.004880
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,7557,0.002919,0.004878
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1744,0.002919,0.004878
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,1918,0.002912,0.004867
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_hook.c,263,0.002900,0.004847
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,2019,0.002002,0.003346
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,257,0.001993,0.003331
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,155,0.001992,0.003329
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,158,0.001982,0.003312
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1293,0.001980,0.003309
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_animation.c,105,0.001968,0.003289
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,381,0.001968,0.003289
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,2771,0.001967,0.003287
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,572,0.001966,0.003286
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,13714,0.001965,0.003284
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,13873,0.001965,0.003284
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,25232,0.001965,0.003284
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_dispatch.c,53,0.001965,0.003284
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,365,0.001965,0.003284
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,1098,0.001965,0.003284
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,1065,0.001965,0.003284
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,398,0.001965,0.003284
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,319,0.001965,0.003284
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.h,345,0.001965,0.003284
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,4070,0.001964,0.003282
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,21202,0.001964,0.003282
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,1281,0.001964,0.003282
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,2147,0.001964,0.003282
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,252,0.001964,0.003282
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,765,0.001964,0.003282
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,847,0.001964,0.003282
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,852,0.001964,0.003282
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,238,0.001964,0.003282
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,584,0.001964,0.003282
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_animation.c,82,0.001964,0.003282
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,151,0.001964,0.003282
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,545,0.001964,0.003282
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\ui_if3_layout.h,14,0.001964,0.003282
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_host.c,155,0.001964,0.003282
