source,line,exclusive_seconds,exclusive_percent
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1793,0.008782,0.014649
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,376,0.008775,0.014637
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,255,0.008756,0.014606
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,1078,0.007973,0.013299
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,567,0.007862,0.013114
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,1892,0.007843,0.013083
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_iface_stats.c,127,0.007832,0.013064
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,105,0.007824,0.013051
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2610,0.007824,0.013051
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\perf\torirs_perf.c,339,0.007822,0.013048
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,329,0.007820,0.013044
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,478,0.007820,0.013044
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_scroll.c,80,0.007820,0.013044
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,815,0.007817,0.013039
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,917,0.007817,0.013039
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\shared_tables.h,49,0.007816,0.013038
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1012,0.007815,0.013036
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\cs2_script.c,65,0.007815,0.013036
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,20792,0.007814,0.013034
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,32,0.007814,0.013034
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,795,0.007814,0.013034
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2785,0.007814,0.013034
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,608,0.007814,0.013034
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,646,0.007814,0.013034
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_debug_overlay.c,1344,0.007814,0.013034
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,512,0.007813,0.013033
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,84,0.007813,0.013033
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,6150,0.007812,0.013031
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,550,0.007812,0.013031
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1643,0.007812,0.013031
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,13832,0.007812,0.013031
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,159,0.007812,0.013031
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat_screen_edges.h,26,0.007812,0.013031
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,446,0.007811,0.013029
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,381,0.007811,0.013029
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,362,0.007810,0.013028
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,542,0.007810,0.013028
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,2275,0.007810,0.013028
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,188,0.007810,0.013028
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,349,0.007809,0.013026
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11974,0.007809,0.013026
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,10119,0.007808,0.013024
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,56,0.007808,0.013024
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,551,0.007808,0.013024
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,945,0.007807,0.013023
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,651,0.007807,0.013023
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,412,0.007806,0.013021
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,1075,0.007806,0.013021
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,114,0.007806,0.013021
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,957,0.007803,0.013016
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,671,0.007803,0.013016
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,799,0.007802,0.013014
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,910,0.007802,0.013014
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,3087,0.007802,0.013014
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1029,0.007801,0.013013
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2603,0.007800,0.013011
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,3842,0.007797,0.013006
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,895,0.007792,0.012998
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,145,0.007783,0.012983
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,621,0.007780,0.012978
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,422,0.007764,0.012951
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4373,0.006851,0.011428
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,413,0.006848,0.011423
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,2236,0.006846,0.011420
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,408,0.006845,0.011418
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,184,0.006838,0.011406
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,330,0.006837,0.011405
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,390,0.006834,0.011400
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,2170,0.006833,0.011398
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,451,0.006833,0.011398
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_component_from_rscache.c,178,0.006832,0.011396
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,941,0.006826,0.011386
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,96,0.006711,0.011194
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,615,0.006672,0.011129
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,60,0.005917,0.009870
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,541,0.005906,0.009852
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,384,0.005900,0.009842
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,455,0.005896,0.009835
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,182,0.005889,0.009823
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2679,0.005883,0.009813
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_sprite.c,511,0.005880,0.009808
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,234,0.005873,0.009797
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,909,0.005872,0.009795
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,487,0.005872,0.009795
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,96,0.005871,0.009793
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,289,0.005868,0.009788
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,181,0.005867,0.009787
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4279,0.005866,0.009785
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1070,0.005865,0.009783
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,363,0.005864,0.009782
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2577,0.005864,0.009782
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,227,0.005864,0.009782
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,45,0.005864,0.009782
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,117,0.005863,0.009780
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2062,0.005863,0.009780
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,223,0.005863,0.009780
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,2264,0.005862,0.009778
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,38,0.005862,0.009778
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,2274,0.005862,0.009778
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,352,0.005861,0.009777
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,802,0.005861,0.009777
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.h,303,0.005861,0.009777
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,391,0.005860,0.009775
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,282,0.005860,0.009775
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,1455,0.005860,0.009775
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\toridraw_model_from_torirs.c,225,0.005860,0.009775
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.h,277,0.005860,0.009775
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2755,0.005860,0.009775
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,58,0.005859,0.009773
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,431,0.005859,0.009773
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,1703,0.005859,0.009773
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,1287,0.005859,0.009773
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2609,0.005859,0.009773
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1889,0.005859,0.009773
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,273,0.005859,0.009773
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,660,0.005859,0.009773
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,809,0.005859,0.009773
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,811,0.005859,0.009773
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,645,0.005859,0.009773
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,441,0.005858,0.009772
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,673,0.005858,0.009772
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,919,0.005858,0.009772
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,439,0.005858,0.009772
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1211,0.005858,0.009772
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.h,222,0.005858,0.009772
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,819,0.005858,0.009772
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,836,0.005858,0.009772
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,82,0.005857,0.009770
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.textrans.branching.lerp8_v3.u.c,118,0.005857,0.009770
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,152,0.005857,0.009770
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,182,0.005857,0.009770
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,933,0.005857,0.009770
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,706,0.005857,0.009770
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,229,0.005857,0.009770
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,168,0.005857,0.009770
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,266,0.005856,0.009768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,299,0.005856,0.009768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\alpha.h,33,0.005856,0.009768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1047,0.005856,0.009768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,813,0.005856,0.009768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,129,0.005856,0.009768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1358,0.005856,0.009768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1037,0.005855,0.009767
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,352,0.005855,0.009767
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,1400,0.005854,0.009765
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\asyncio.h,172,0.005853,0.009763
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.h,223,0.005853,0.009763
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1640,0.005852,0.009762
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,132,0.005852,0.009762
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_math.h,53,0.005852,0.009762
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\perf\torirs_perf.c,1104,0.005851,0.009760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11915,0.005851,0.009760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,942,0.005850,0.009758
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,530,0.005850,0.009758
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,152,0.005850,0.009758
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,649,0.005848,0.009755
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,19198,0.005848,0.009755
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,234,0.005848,0.009755
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,58,0.005848,0.009755
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,448,0.005846,0.009751
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,952,0.005845,0.009750
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\archive.c,92,0.005844,0.009748
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2080,0.005839,0.009740
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1077,0.005823,0.009713
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,649,0.005823,0.009713
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,491,0.004916,0.008200
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,5129,0.004904,0.008180
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,437,0.004901,0.008175
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8818,0.004895,0.008165
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,429,0.004891,0.008158
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,331,0.004889,0.008155
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,4060,0.004888,0.008153
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,254,0.004888,0.008153
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,175,0.004887,0.008152
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,346,0.004887,0.008152
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,34,0.004886,0.008150
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2281,0.004885,0.008148
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,441,0.004884,0.008147
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,147,0.004884,0.008147
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,744,0.004882,0.008143
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,115,0.004882,0.008143
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_panel.u.c,1515,0.004881,0.008142
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_socket.c,189,0.004881,0.008142
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,499,0.004881,0.008142
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_scroll.c,83,0.004881,0.008142
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,920,0.004880,0.008140
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2724,0.004880,0.008140
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,168,0.004880,0.008140
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\perf\torirs_perf.c,1106,0.004878,0.008137
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,944,0.004878,0.008137
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\asyncio.h,173,0.004877,0.008135
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2611,0.004877,0.008135
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,7563,0.004877,0.008135
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,834,0.004877,0.008135
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11654,0.004876,0.008133
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,33,0.004876,0.008133
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,440,0.004876,0.008133
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,164,0.004876,0.008133
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11920,0.004875,0.008132
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,257,0.004875,0.008132
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,331,0.004875,0.008132
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,121,0.004874,0.008130
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11948,0.004872,0.008127
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2442,0.004872,0.008127
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,162,0.004872,0.008127
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2751,0.004870,0.008123
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,27,0.004870,0.008123
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,90,0.004745,0.007915
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_face_alpha.u.c,14,0.003932,0.006559
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,384,0.003930,0.006555
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,430,0.003923,0.006544
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2079,0.003920,0.006539
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,170,0.003920,0.006539
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,2230,0.003918,0.006535
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,179,0.003918,0.006535
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,435,0.003916,0.006532
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,2233,0.003915,0.006530
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,1470,0.003915,0.006530
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_flat.u.c,34,0.003914,0.006529
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,344,0.003913,0.006527
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,1608,0.003913,0.006527
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,180,0.003912,0.006525
